tweet	label
kotoko team wei de3 gyes3 nyame ba mu	positive
🤣 🤣 🤣 3y3 by force anaa oo daabi	neutral
no hu mi da ️	neutral
adom nkoaa ne ahummbor🙏🙏🙏	positive
kofi agyapong to wo bo 😂😂😂	positive
kwadwo na ha nso eerhh	neutral
koti kesi3 s3i wo di ko he 🙄🙄🙄🙄🙄🙄	negative
adom nyame 3hyira me oo wo kura me o 😭	positive
onua gyai nkwasea keka no😂😂😂	negative
mpaninfoɔ se sɛ ɔsono tia afidie so a ɛnhwan rwanda ankasa ɛwɔ sɛ mekɔ bɔ me ho adwaa wɔ saa kuro no so waaat akɔnɔ akɔnɔ nkoaa ~ sponsor me wate	positive
lukaku yɛ bɛrima mua oooh daaamn	positive
wagye sika no nso oo🤣🤣💔🤣🤣	positive
me maame yare nso yenni sika sad stuff akufoaddo times	negative
de3 onyame de y3n ab3duru nie	positive
eeii hwan ba nie🤔🤔 ɛna ɔka nsɛm hunu sei	negative
nyame b3 tua wo ka piii	negative
obi aa ɔde ka na nano dedenden saa no	negative
sika nti ohiani dɔ ne ba koraaa ɔnhu	positive
sika no de3 madam b3gye kofi aboka p3333 😂😂😂😂	positive
oh me too my g paa die oo weide3 y3nkafra💔😭	negative
s3 shatta dede o s3 wana nu oto tramadol ehu b3l3 bi	neutral
awurade this week ye di hy3 d ma ni ndi amen 🙏🏽	positive
anadwo dier ed3 nanso abeyifuor na eha adwen	negative
presby hymn 791 presby hymn 791 stanza 1 ɔhɔho ne mamfrani na meyɛ wɔ fam ha masase mmɛn ha baabi minni fi pa wɔ ha ɔhaw ɔbrɛ amane na yɛde tu ha kwan nɔsoro hɔ na nyame bɛma mahome sann	positive
ɛyɛ wo sɛ wo ne ehiafoɔ na ɛnam me borga akasa 😂😂😂😂😂😂	positive
medikal ankasa ne rap nyinaaa as3 ne ho balike hes cumin gidigidi nkooaaa	negative
ew flood no mu anas3 de3n	positive
yagyimi na yada 🤣 or go home alone 🚀🙌🔥	negative
ɔnyankopɔn apɔmuden mpaemuka nneɛma nyenaa a ɛfa nkwa ne onyamesom pa ho no yɛ me deɛ yareɛ ɔhaw ne amanea ɛni kyeɛfa wo ma brabɔ mu sɛ me yɛ ɔnyankopɔn ba yi nea me nim ne nea me hu yɛ onyankopɔn apomuden trenee asomdwoe ne anigyie wo onyame honhom kronkron mu aleluya	positive
deɛ ɔhwɛɛ yɛn ɛnora no ɔbɛhwɛ yɛn ɛnɛ nso yɛn nyame ɔbaatanpa deɛ ɔntonko na ɔnna 🙏🙏🙏	positive
hwɛ olé ne gyimie bi sɛweve been the most consistent team in the last few months lol man wɛi paaa hm	negative
gyae gyimie no na sore	negative
ah na marid nu omoagyimi anaa	negative
wo bro tan tan bi😒😔	negative
that guy nyansa baako sei wo nni bi	negative
jesus😱 sika na shi😥 maa comfort b3 ti afri ne monthly pay mu 🥺	negative
educated pastors i come against you foul spirit in jesus name ankɔ sukuufoɔ no bayi bonsam biara yesu mogya nka wanim yɛ frɛ ɔsoro gya ɔsoro agradaa ɛnka wanim hmm boiɛ😒	negative
ka na ka biom obamma🥱🥱🥱	negative
ahhh meyɛ agye adi sɛ ɔyɛ jon	negative
porcupine warriors wo kum apem a apem bɛba ɛmu ɛdɛ yie❤️🖤❤️🖤❤️🖤❤️🖤❤️🖤	positive
oh ka bi ka ho erh 😂😂🔥💔 he be jon pass	negative
me koraa mpo me hia 200 cedis no bi ooo😒	neutral
ghana boy sɛ menni hwee koraa na nɛnyɛ me ambition ✊🏾🔥🔥	positive
so u be kojo besiaei u kraaaaaa why😂😂😂😂😂	neutral
matɔ me ɛya wo number	positive
saa menti wonka koraa	positive
ebe di sika ebi nso di dokuno 😅	positive
everyday u dey tweet ashawo season ashawo season nso wogye sika firi wo maame hc na to collectionjon boy😂😂😂	negative
adey beg oo nti brofo bebrebe wei nyinaa ne korakora ne sen🥲	neutral
ah brofo bebree sei aden theme baako	neutral
wo deɛ kɔ so na gyimi😂😂😂😂	negative
aoo adwuma nu asi	positive
ya ti nso yen fa 🤦🏾‍♂️	positive
wo kɔn adɔ awoɔ onn	positive
during sex🧚💥 foreign country oh yh babykill me💫 yaanom akwesi wopra me ah😹😹✌️ nkwasia moaning nkoaa😹✌️	negative
lmaoo life ankasa yɛn pree oo	positive
🤣🤣🤣🤣🤣 wu b3 ka nukr3	positive
team wei deɛ gyae na ɛnyɛ supporti parma mmom	positive
post biaaa na $16m nam muherrrr ma feeeeli ama wo ooooh🙌🏾	positive
enti 14th february nu wo bedi chocolate anaa dokono 🤷🏽‍♀️💔🤣	positive
ohia tua aknode3 afei nso s3 wontoma tete nso aaa yaaa na agor ny3 wo d3	positive
jersey no bɔ wo kama kama 🥰	positive
br ne bayie nti na me supporti man city	negative
streeeeeeeeeeam dada ba bi yɛ guy	positive
first na monka masem 3fi s3 na meni bi 💥	positive
eeeiii come see err	neutral
ɛyɛ ɔdɔ kwan so anaa	positive
eei na info wei firi he	positive
street no so ay3 menyamenya aden whats up	negative
nsuo 3ne vitamilk na 3s3	positive
ah hy3 na gye ballon dor paa sei	positive
3no nso de3 anka 3fa meho ben 🤧	negative
every minute biaaa na relationship advice nam mu😂😂mo na moobl€	positive
ɛtoɔ bi paa aa mahunu no wɔ kurom ɛnɛ no ɛky3n e levy	positive
masa gyae gyimiii no jon	negative
bra fie na menkye bi mma wo 😎	positive
gyimii ne 3ta nkoaa	negative
oh bɛrma ahye me tu me girl gyae me koraa me werɛ anho sei me nim nsa nom a nka ɛnɛ mɛboro forkn	negative
ekorso wo wiase nyinaa 🌎🌎🌎	positive
ɛyɛ nokware anaa sɛ	positive
fancy yɛpɛ yaa diɛ saa	positive
wo so ni bi	neutral
wo nka sika sem aa wo voice tone koraa y3 funny🤣🤣🤣🤣 king saark	positive
as3m oooo na abr3😂😂	positive
charle na ma so ay3 shi	negative
afei deɛ atra me	negative
wabɔ sɛ takyiman bayerɛ	neutral
3si mo so s3	positive
1st tuesday in 2021 p3 abena bi na dzi oooh yoooooo	neutral
enti wow sika anaa😂😂😂	positive
sei ara na phone no adum	positive
awww ewuarde menhu nea meny3 meho mpo 🥳🥳🥳🥳🥳🥳🥳🥳	positive
y3b3 sh3 ama mo ⚽️	positive
gyimie nti wo nni ahot😏	negative
ahnipa negyina h yi	neutral
nyansabuakwa nyame ɔhunu akyiri adeɛ yɛ no nɛ ɔrengyaw yɛ mu da ne nsɛm na yɛ wɔ	positive
menni sika but me twa manum 🙏	positive
eeeiiiii send me momo	positive
ne ho fon saa no😂😂	negative
speeddddddd dierrrr enoaaa ne bmw	positive
akua afua abena or ama	positive
akoa yi y3 jwon 🤣🤣🤣🤣🤣🤣🤣🤣	negative
oh nyame adom meho yɛ paa megyidi yie sɛ won so woho yɛ	positive
wo brofo s3 wanim	negative
hwɛ 😂😂😂😂 agorɔ wɔ wani so	negative
wateanaa hey hey sika nti na y3w false preachers 🔥🔥🔥	neutral
ne kakra ne s3n	neutral
wo mmobro sɛ tawa wisie opanyin gyimifoɔ di nkwaseasɛm a yɛnnka woyɛ opro paa 😂😂😂	negative
kasa gu ma sum na me gyedi 🔥🔥🔥🔥🔥🔥🔥🔥	positive
mese brofo fo saa	negative
3nti bibinii b3y33 de3n w 3wiase 3ka gyimii ho	negative
lmao wa ha me paa 😩😆😆😩	negative
ooh chairman fa ma nyame	positive
3y3 twaso wae fa me si ha yi ara	negative
herh sika p3 den nono	neutral
na wabie ne nofo na wakas3 hw3	positive
wins and the pains goes straight to 🇦🇹😂😂😂💥🔥 yɛn na yɛ se da hyirem yi oo 🤣🤣🤣	positive
withdrawal paa aden na solomon o usesu momo anaa	positive
ayeyie b3n na wo di ma nana nyame onipa dasane	positive
gyae ns3mhunu n fa wo bad luck k 😒😒😒😒	negative
bet di y3 dodo nti mo nkyer3 y3 lotto twa🤣🤣🤣🤣🤣🤍🤍 got buzzzzzzz	neutral
fa wo gyimii firi h sika a mo wia mmoro qwickloan aboa bi ne wo kwasia bi ba🤑🤭	negative
😂 😂 me bo efu oo	negative
amen me hemaaaaaaaaa baaakope 😃😃	positive
arh na gani wie paaa herrr na wie jon ben na womu 😂 me num saaaa na bo 680 am wope ahh do all year mi num 😂	negative
wo maame tw3 sef u listen	negative
what them dey talk nyansa baako po nnim	negative
betpawa premier league amɛkɛɛ wɔ nyɛɛ wɔ fe ni fee ɔbɔdɔbidi from tamale to walewale ni wɔ fee ɔbɔdɔbidiprez observers are worried shi believers shall enjoy 👀👀	neutral
masa south africa no curse biaa wasa aa wasatsw asamoah gyan twene jonas abedi pele south africa	negative
sika de3 eho hia paa o	positive
mo na mo br3	negative
you spitting facts bro yɛntete sika wɔ dua so sika yɛ mogya	positive
awurade fane bone kye no wai 🙏🏿	positive
wo y3 fuckn paa oo	negative
naa herh my head dey pain me fokn	negative
paa kwesi wo maame da wase	positive
dbee dbee saa na wakorfa ka	neutral
na nsmq nso de3 nanka black stars fa mo ho b3n	negative
mafe wo nso paaa😩	positive
210 brcfo no 3nnyer me de	negative
saa as3m wo ka kyer3 me aa me hwie acid agu woso😂😂	negative
use ur father picture as lock screen na wagyimi koraaa dodo 😤😤😤	negative
yoo mu fa k taadi 333r nansu die3 eti3 bia s3 3k taadi aa 3b3 fa kaneshie p333 🤣🤣🤣	positive
wo ho sɛ deɛ yatwe wonsono afa wo yɛm wate jeansman	negative
bossu y3ka nokor3 kyer3 omoyedi tw3 no nso yie	negative
sacck me sack me me kraa me peh kwan apui	negative
fun fact kotoko firi mu a na ayɛ deɛn na black stars firi mu nso a na ayɛ deɛn	positive
🎼🎺eeeeeiiiiii aseda nwom nkoaa na meto ayeyi nwom nkoaa na meto se awurade amma me ho amma asem aa🎼🎺	positive
lol y3b3fa nu saa	positive
wifey wo b3br3 daakye 😂😂💔wei y3 kunu	positive
na car mu atopa mpo be 10k yi na nka canabisi nso 3h	neutral
organized bus wey dey carry freshers go campus k3k3 bi ghs 150 na uber koraa y3 sen	neutral
y3te sika so nso 3kcm de y3n	negative
ɔnyankopɔn apɔmuden mpaemuka nsam a me ka no yɛ nkwa na ɛyɛ honhom tumi wo asem a me ka bia mu nea me ka bia yɛ ho ma me ɛfi sɛ me ka nea me ka bia wo yesu din mu me paemuka sɛ me te apomuden mu ɛndɛ ne da nyinaa amen🙏 wadansidie testimoniesorg	positive
nyansa baako se nni mu	negative
kofi common caesar salad nso wonnim ei 😂😂😂	negative
dawadawa ne kobi womu ah gyae 😁😁💪💪💪	positive
minamino oo sɛ hwan 🤣	positive
3y3 wo s3 mada wafutuo tantan no 3y3 wo s3 mafa	negative
fda agye atum anaa 😆	positive
wo nni sika a mfa ohia nka nsem foo 😂😂😂	negative
yɜ yɜ dom yɜn nyɜ baako mmienu miensa yɜ yɜ dom wo kum apem apem beba yɜ yɜ dom aaaaah wote kumerica yɜba aa yɜ yɜ dom yɜ yɜ dom 🔥🔥🔥 d a w u here we come ✊🏾	positive
emaaa ahofe fo w akwantuo mu paaa	positive
mo na hwan 😂😂nsa fo	neutral
obra pa gya owura kwan	positive
nyame ntuaa woka milo	negative
wabdam papa kurasiniiiwoni ne wose catfishgyim ifo tese woherrrrr 3y3 meya s3 recording 3nni ha nka woaaa wob3t wo samia sua nyansa na wagyimi dodo	negative
wo p3 nwura papa adɛn yɛ frɛ wo nebuchadnezzar	neutral
wonni sika aa wasɛm ɛɛya o	positive
utag nyame kasa ma amoka 3y3 diiinnnnn🙏🙏🙏	positive
the head is big for a reason ah hwɛ berma ti asɛ kontua koraa	negative
ei enti valentine nu y3nka ho bi 🤔	negative
nti na mengyae wakyi da😌	positive
fatima ye mu chelsea 🤣🤣🤣	positive
bossu sika nni hor	positive
dr dr kofi agyapong nyame nhyira wo bebree	positive
wu b3 ti bb ribb eey wu b3 ba na y3 sa hip hop hooray ye di nkolaagoro chechekuleey	positive
bossu nhyira nka wo	positive
madam wei paaaaay3 s3 aponkye bini aah 3gu milk mu😍😍😍	negative
masa masa aha yɛ bloody street daakye asɛm nti ooo😂😂😂😂 me nnim deɛ wooka no ho hwee me yɛ purely virgin🤣🤣	negative
nun ooooo nana agy mensa 😂😂😂	positive
dem no b serious baako mpo sei	negative
s3 meka dabro wa kooli a ma people can relate 🤷🏿‍♂️	positive
yi me firi hc 😂😂😂	neutral
nyame b3tua wonso kasia to 😂😁😊	negative
man of god eastwood anaba mpo suro na me asawasi pogba whom mam iiiiiiiii	positive
wo taataa me ooh yoooo	positive
wo w no dano milk kakra dassor	neutral
wontumi 3mb life saaaa obaahemaa😂😂wo p3 life dodo	positive
yɛte kumasi nso yegye shout wo taadi love insyd sokoban odaso 👍👍👍👍 shout to fred cey insyd taadi efiekuma	positive
eii to rep eii then jack i missed a lot cause thing ebi music kakraa comedy kakraa	positive
lol mese ksi fo dea so dem dey think oo	neutral
masa masa fawo gyimie kc 3b3ka bi gyimie mi	negative
ne tun bin kraa	negative
3nti 3ny3 brokely sika herhanka americafo de3 3ny3 style no no americani de3 anka spending fa ne ho b3n 😂😂😂😂😂	negative
madofo nyinaaa asa anka me ne me nyankopon 😔🙏	positive
battle saa nu owura yesu agyae wai	positive
asante nkae ena asikafo nso nkae talk to am make he allow cash out	positive
me tumi sere bi anaa	positive
aden woakum obi anaa	neutral
3ka wo nantini a na aka wo to😥🐐	positive
ango do de save ooo kw3😂😂🙌🏿🙌🏿	neutral
wo maame tw3 piiii	negative
saa pro bono adwuma no yagyae go to legal aid	positive
nipa yɛ kotinipa yɛ biibii	positive
na underground artiste nsu anka brezz fa neho b3n	negative
eeii my wife 3no mpo na mep3 no	positive
messi saf den check en bp na wo kwame danso wo di twe da kor aaa na wawu	negative
eyi dze m3ba ab3tei bi live	positive
sika no nso aba😂	positive
nti daaa me praise yesu yi nti mose mey3	positive
3n3 boys yi aba yi p3 kasa dodo nso cmo nnim de3 ewom radio god show them 🔥🔥🔥🚀🚀🚀	positive
mongyae me na mento madonko pa bi	positive
bruno nu wagyimi anaa herh 😂😂 akoa nim ball bor herh 😂😂	negative
3nti me di33 me nkaho anaa	neutral
aww ewurade ewurade olé a ha y3n oo	positive
abcde3 train me abeg 😅	positive
😂😂😂😂😂 wei wei yɛ de gye cup	negative
🤣🤣🤣🤣🤣 kwame so wagyimi paa oo	negative
see team basaa bi	negative
wohuyɛ na ɛyɛ deɛn	neutral
eii anaa my eye noh gud 😂	neutral
masa masa fa wo gyimii k tchww	negative
gayfuor ne gyimii dier	negative
mo di3 sei yie nso 3hy3 nu rough 😂😂	positive
nice guy wo brofo basaa y3ka s3 sua ade3 a wodwene s3 y3reya wo	negative
anyemi❤️good morning oooo te oy t3n	positive
kwaku frimpong de asem aba ewie	negative
saa p3p33333p3 wo ha	positive
afei wo nan naa 🤣🤣🤣	positive
eiiiiiiii koooo wo nunu🤝🤝	positive
haaaaad haaaaad dj slim is rema kuami de3 ny3 me ly nso me p3 adonko product nyinaaa	positive
wei nyame bisa wo aa asem ben na wobe kan	positive
ei asi enti min ka ho bi	neutral
afei deɛ mo nan noaaa😂😂😂🔥	positive
gay man de33 anka messi ne barcelana fawu hu b3n	negative
theyre all de same bro nkwasiafoɔ nkoaaaa	negative
twitter for likes and retweets mu agyimi saa ama mi ka kyere adui kraaa ɔngyi di ahiafoɔ ni adwentsrɛ diɛɛ	negative
fa wo sister try me erh	positive
wo no na wo bl3	negative
sɛ me mu dadwen yɛ bebree a wawerɛkyekye na ɛma me kra ani gye dwom 9419	positive
me hia mu mpo ma dawgi wo dada	negative
menim s3 wowor heaven enti 3ya ka bi ma mi ooooo🙏🏽🙏🏽🙏🏽 cos i really lose my waaaay 3ny3 saa na y3tser3 mi oooo	positive
hahahaaa 3y3 ahoyaa anaa wo se s3n lol	neutral
asɛm bɛn koraa ni	neutral
awww ka na ka biom	positive
ato me da ɔkwasea hwoa	negative
na yagyimi no err	negative
na me ma ye den🤣	positive
fa wo gyimii k trumu trumu de3 3fa ghanafo ho b3n jon fa k wo krom kenya hon more fire ns3mhunu sei de3 we hate it in ghana let him know	negative
arrhnn ei 😂😂🔥🔥 sika kasa aa	positive
3yaa na mo yale	negative
masa gyaigyimii kasa nu na you grow	negative
herh ano yɛ ya ooo 🤣🤣🤣🤣	neutral
journalist albert maka ahh maka wontumi nkyere me hweee✌️✌️	negative
loan mpo nie na anka permanent deal 😂😂😂	neutral
masa masa gyae ruff atalanta na asa ntiaa	negative
obi nse kofi taylor s3 ne gyimie nu 3ka s3n	negative
you spitting facts bro yɛntete sika wɔ dua so sika yɛ mogya	positive
them y3ti sika so us na sika no w hi	negative
fri sɛ yɛ nyame nna yɛ o yɛ borga maa yɛ yɛn anidasoɔ nsaa yɛ adeɛ nya saa yɛ yɛ nyame nna yɛ o yɛ borga maa yɛ yɛn anidasoɔ nsaa yɛ adeɛ nya saa yɛ ei	positive
yɛ obi deɛ yie na wo deɛ ayɛ yie	positive
wonni vision baako sei	negative
tuesday nso y3hye jama mmofra yi agyimi o benada paa na mo nni hwee y3 enti morey3 dede 3ha nnipa wo fidua yi mu	negative
oh chale🤣🤣🤣 eno bi easy ampa oo	neutral
malafaka to you two beaaches gyaigyimii na mempeasem	negative
normal vibes nkoaaa na wusu eh	positive
adwaman nti boys tɔ bundle a ɛnkyɛ na asa🤣💔 yɛna da	negative
wo so bra juve na gyai gyimii no	negative
blessed birthday to you sofo abaadedeede nyame nny3 wo k3se3 🎉 kwadaso estate kumasi	positive
😂 😂 if stormzy herw dus sef ein eye go get na mo nfa mo nkwaas3m fri hɔr	negative
nyansa ni baako ho 3den ky3n agyimifo 40 🤣 charles taylor	negative
nti good luck noo gye baako kaho	positive
💀💀💀💀💀💀 enye me hoor abeg	neutral
sika de3 wo b3gye o nanso wob3 da gee	positive
oh nana me nie 🤫🤫😊🤲	positive
nana na ad3n eei 😭😭😭😭	neutral
saka3nka arsenal player enso de3 european trophy fa wo ho ben	negative
wob show baako aaa wob3y3 dede saaaa	neutral
ade3 bi mu mmoa paaa	negative
wo yale oooo eiiii 😂😋	negative
timo werner seff flop na raphinha tsw	negative
moedi sika no ewiee	neutral
sika kasa mo feeli na y33 bleedi	neutral
s3 wo wua wob3dane suroabfo	positive
y3te sika nanso 3kom de y3n 🤦🏽‍♂️😶	negative
leicester city dierr mtcheww mo maame tw3 mo nyinaa	negative
ɛyɛ hu me mɔbɔ 😂 ɛnyɛ wumi	neutral
camera mpo tumi y3 nipa yie na awurade 🙏🏾🙏🏾	positive
nowhere cool mesoake me yere wɔ yesu mogya mu	positive
bɛma di wo fie asem wani tra wani tɔnn aa wobɛ nya asem asem mpɛ nipa nipa na ɛpɛ ne ho asɛm shɛ wo dan mu nyɛ saa na wobɛ ka me aa wobɛ nya asem 🔥🔥🔥	negative
ɔmo na ɛkɔ allnight akɛseɛ	positive
ahiafoɔ ni nkwasia suggestions diɛ obi sika nanso wu kyere nu diɛ ɔnfa nyɛ	negative
me suro s3 m3yi d yewu ama	positive
😂 😂 this girl ankasa ong wode3 ma me nfa nsi ha yi aa	positive
wobehu me afɛre paaa 😂😂😂	positive
gyae gyimie na p3 phone papa	negative
wcfa b3 wu ama madi adi3 oo ~daddy lumba~	neutral
happy blessed 🎂 🥳 🎉 to our own baffuor owireduamoh afehyia pa onyame nhyira wo pii 🙏🙏🙏	positive
mpaninfoo bu 3b3 bi s3 obi fa 3soro aa wode3 fa 3fm 3firi s3 adepa hy3 fam	positive
shatta dede ankasa she no get chill koraa oo😂😂😂😂😂💔 violence hemaa mu goat😂😂👍😹	negative
ɛyɛ wai chelseafoɔ aaah asɛm bɛn koaraa nni🙄🙄	negative
wei nyinaaa youre giving agenda kwa nso johnny nyɛ mo hwee🤣🤣🤣	positive
man uhw3 wo nua kitiwaa chelsea de3 cy3	positive
wo jealousy ny3 f3 krrraaaaa	negative
ey enti kote3 na ay3 tes3 gyidi kokoo sofo abaa no	neutral
neho koraa y3 me mbor💔😂😂😂	positive
3to naa nso nti na 3ma me p3 was3m no booty 🔥🔥🔥	positive
tuchel nso da gyam anaa	negative
captain baako aa nipa b3di spiritual attacks nkoaaa oh hm	negative
akoa yi nnim ball b xavi then iniesta take my man ein shine all	negative
loyal nti ngu on bl3da saa tete ahumbr no atwam dadaaada o	neutral
herhh dortmund nyame b3 tua mu ka paa	negative
eric zet3p3 nsu dierr anka fa wo ho b3n 😂😂	negative
modeling saa na omo y3 gay 😂💔	negative
a hot twi mental teacher takyi toa ɛbɛ yi so sɛ wotwe ahoma na sɛ amma a na takyi na ɛsɔ apɔnkye kɔn teacher beats takyi until the cain broke into pieces teacher yess baah abaa a yɛde bɔɔ takyi no baah ɛno na abubu gu hɔ no 😂😂😂	positive
eii you bed anaa mutumbanza	positive
me nka na waka sɛ me na mekae ooo😷😂	positive
ahiafoc mma ne asing by default ghana laws no dey apply to the rich oo akuapem poolo 😪	negative
😂😂😂😂oh naa omo bɛ reporti ama wo ɛnyɛ competition koraa	positive
everton nyame kyer3 wo tumi okyena	positive
woy3 kwasia paaaa😂😂😂anka wob3n me aa anka wob3di slaps 😂😂😂	negative
chale wode3 tena akyir3 ho na to nt3 na kasa kasa hunu god no go shame us	negative
adoma da so oooooo🔔🔔🔔🔔🔔🔔	positive
wode3 ade3 eny3 bia wofoa so	negative
errr enti nss fo yiaa omo ani abre omo h me bisa oo enti after nss yi mo new location y3 hen hmmm 🤔	neutral
toa 3b3 yi so mid sem duru a	positive
saaa tokro no de ns3m aba wiase yi mu paa	positive
yes oooh 😲 you go pass oyarifah country koraa aburi de3 wo duru ho p3 na wo ko heaven nono 😂😂😂😂😂😂😂😂😂	positive
professor professor saa na gyimi3 nkoaaa bomboklat💣💣😈😈😎😎	negative
chechekuleyyyyy paa adwene no ny3 oboy nso ntua😆😆😆 hard guy	negative
mode3 s3 agorc bi na modi😂😂😂	positive
opanyin toto eee gyae gyimie no na w3nyini ah	negative
prepaid nti woda awia aa won s fan	negative
s3 ɔhy3 wo dan mu aa na 3y3 wo dea	positive
meguso b ooo nana me sika nso twitter perfume no bi	positive
masa forget am nyame nhyira wo	positive
maban denden ne wo jesus christ awurade mahuoden ne wo 🙏🏼 romans 83839	positive
twa selfie me twa bitters	positive
salisu deɛ mayi me sumsum afiri ne so nea mopɛ biaaa monyɛ no	negative
eii you no get abotr3 koraa ooo😂😂	neutral
wei nso monkor ka nkwasiasem	negative
deɛ ɔhwɛɛ yɛn ɛnora no ɔbɛhwɛ yɛn ɛnɛ nso yɛn nyame ɔbaatanpa deɛ ɔntonko na ɔnna 🙏🙏🙏	positive
wo nyaa y3 so a anka 3boa wo	positive
adwene nay3 adwuma ah body nu br3	negative
ah oyiwa ɛnkyɛ na mo de ɛtuo di nakyi	positive
eeiii kofi kakra kakra ana nofo nso kakra 😂😂	positive
munni ahurusi anidaso no mu munnyina pintinn wɔ ahohia mu munkura mpaebɔ mu denneennen romafo 1212	positive
kyeres3 obia anigye gyimie ho w ghana ha 😂	negative
utag worry me waa	negative
😂 eiidkb obi33 oo daabi da eii god 😂😂😂	neutral
de3 wo ka fa me ho no me te no tongues ~ sarkodie	positive
gyae ns3mhunu n fa wo bad luck k 😒😒😒😒	negative
polo g da goat akoa y3 good	positive
to wit ɔkwasia nɛ ka sɛ yɛ de me yɔnko na yɛ ne me	negative
hwɛ olé ne gyimie bi sɛweve been the most consistent team in the last few months lol man wɛi paaa hm	negative
ah ka na ka biom	neutral
twa mi baako wai	positive
u claim theres no money but delegates are receiving 5000 each y3ti sika so na y3 bl3 yasore afri sika noso mu kyiky3 basa basabasa 😂	negative
ne nan te sɛ	neutral
aha na mi ti😂	positive
saa na wo bɛ ka	positive
ndi mo so binigwe anasi hallelujah	positive
yɛ ka sɛ fa nyame aa mo kaa sɛ yɛ yɛ mo ɔde ama wo fo koraa😂😂😂	positive
ahokyerɛ nea mɛdie mpo ɛyɛ a na ɛho ayɛden ahah wobɛhunu me na mayɛ fɛfɛɛfɛ nanso nea menam mu no na obiaa nnim ooo 🙏🏿	positive
utag strike nyinaa yɛ ɔsoro nhyehyɛyɛ	positive
mapimso wo kumasi nti wohia confirmation 👊🏽 blaaaah	positive
kyerɛ sɛ wasa ankasa onua lmao	negative
herr k na fr3 no bra 😂😂😂	positive
ohh papap jm mi dɔ wo paa nanso vaccine woe diɛ mingye ɛndɛ ɛngye ɔkyina apoootoɔɔ adɛn nti na ghana ni diɛ no fɔr no anhwihwɛ mu ɛnwie ansa adɛn nti nna yɛngyi yɛnho di kakraa mpo yei adɛn	negative
fa wo ntoma b me de3 mu	neutral
this kumasi girls english to be someway eeii brofo no nnyɛ me dɛ 🤣🤣	negative
chale sika nu nyinaa aka gh2450p but still yɛ gyina mu till 35th january	positive
lol barca dey suffer but juventus dea eii team na asa saa no	negative
na attribute of god koraa y3 s3n	neutral
nti ne koraa koraa ne sɛn wana forefathers dema sufferings too u want profit from it ahhh na nti wo ankasa what u dey look for	negative
y3 ho y3 paaa	positive
hahahaaa wo pere dodoodo to wo boase kakra wai lol	positive
srade nam anadwo biara mede me ho twitwi mboatia nhwiremma ho me sumiiɛ mu afɔ sɛ aponkye daberɛ nkotodwe gu fɔm me de nsa ato nsa yam republic hall knust	neutral
🎉🎉🎉♥️ me hemaa afehyia pa	positive
na me nnom de3n	neutral
afe sesei na ma hangi ghnana flag wo abrokyire	positive
me gal de nadia alhaji ba baako p3 ne nne3ma po wo si nantwe no mepa ne nan mepa ne te	positive
🤣 🤣 he fool ankasa gangsta paa nso ooo	negative
hw3 nea cckyer3 ne ne nufu nketewa bi mtchew	negative
r i p p maam	neutral
ma sendi ntaade3 s3 abusuafo no nyinaa fa nni bronya na gyes3 otua sika mpem ahaasa ansa na wo nsa aka there norr you find out that oyibo wants to steal from you	neutral
ewiase nyinaa mumuni give deeeeeemmmm	positive
massa gyae kasa bebree no na woototo ntosuo eegu tl no so	negative
ad3n wahy3 ne kte kshon anaa 🤔🤔	neutral
you can never face me in the game na wato wo nsa menyɛ gay sɛ mɛ di wɛkyi nka mɛfo mpa me mmoa ɛfiri nyame wɔ oo ahba kɔ do wishi dɛ ɛyɛ akroma 😎⛈️⛈️⛈️	negative
wo nka sika sem aa wo voice tone koraa y3 funny🤣🤣🤣🤣 king saark	positive
asem na woa bso yi	neutral
bibini koraa b3y3 d3n wo wiase 😂😂😂😂	negative
feeling no y3 deeeeeep one minute biaaa na maaaaaaaaad tune nam mu	positive
nka me ko da 😹🤣🤣	positive
ekristo fo adso obibiara re som nyame eye eyie 3no nti ama nyame som ay3d3	positive
agya bi wu agya bi tease nanso 3na bi wu a wasem y3 mb🥺	neutral
asre no de3 wo ay3 neniaa🔥	neutral
etouch am he com beg u still dey fuu wagyimi aaa na y3ti wo ho u den dt skuu gers all for that station der moagyimi gyimi mmoa	negative
aden mak di barca ni bi yere anaa 😂😂😂😂😂	neutral
aaawwww sika p3 nna fom 😂😂😂😂😂	positive
yedi sika na 3yi sika 🤣🤣🤣	positive
nyame tumi so sen shatta wale lips nu 🙏🏾	positive
bartomeu asɛm deɛ hm	neutral
me de3 sign player na weii mfa wo ho🌚	negative
ck to kwame poku that wanhy3 goal aa meka bibiaa me mma wo mbo biom who saw that	positive
wuni sika nso wup3 tw3 mona mubl3 🤣	negative
wiase eeehu ooo😂 fine girl dierr anka magacid ooo na bentoa fa wo ho b3n	negative
3ni3 martial di3 wo b3 br3 🤣🤣🤣	negative
s3 popi entum ntua a menb twen eko fie a	positive
nana nso ɔpɛ kasa oooo	negative
papa relax na omo p3 sentiments dodoad3n wontumi sports nu ny3 hw3 bi anaa nti s3 nana yaw amponsah asem ba wontumi crew entumi ka hu asem anaa	negative
ɛnnɛ yɛ wukuada nti come buy one and get one for free rush to now	positive
wo ka nasem ah wob3di block nti twitter mu tyrant	negative
masa gyae na wonyansasem wo fom	negative
so chelsea ankasa ebe team anaaa cos eiii	negative
