tweet	label
Ole ihe ozo mmadu di ndu eme 🤷‍♂️	negative
ngi ga akpọ ghari m na ógbè ma ntuo down biko 😁👍 dị nkwado e	neutral
Ekele ya nke omere, omekwa uzo X2 Abu utito di m noo onu, obi añuri kam ji Abu ya	positive
Nnem ọ ga adịrị gị na mma. Daalụ nke ukwuu! Chukwuokikeabịama butere gị ụzọ ma kpeere gị azụ. Iseeeeee Ada Igbo nile ka ịbụ!✊🍾	positive
Yup! SwiftKey. Download it Enable it Download Igbo Language Ka Chineke mezuo okwu ya Daalụ	positive
Ọ eziokwu. To an extent	neutral
Iwe na eto mu afọ ebea. Kedu nke bụ ima nwoke ibe gi ura na ehihie ocha na abụọ a, maka na ịbụ egbe?? Kedu ụdị ndi ara na azụ dị ifea..	negative
VOTE 🗳 your choice Igbo Translation. 🛎 Option 1/4 (cont’d) ... ochichi n'ezigbo oru iji kwalite Naijeria nke bu echiche na nro anyi, ebe ihe n'ile ga n'aga n'ihu. 2/2	neutral
♬Otu aka Chineke nadi♬ #TheOverflow #Gracevillecc	positive
Nke agworo agwo	neutral
E no go work 🙏 maazi onye ojoo 🏃🏿‍♂️	negative
Keduzikwannu ihe m no uwa eme	neutral
Emi phyno, baba ibo, baba obagu kinma ladi, kinma jedi, abacha- nonsense M n’aracha gi,i bu ube? See Eba puo osiso!	negative
Ofu nwa ada mara mma no Awka bikonu bia na DM kai kpaa.🤦🏾‍♂️🤦🏾‍♂️	positive
A jo ma nor'awa kpa sibe no 😂😂😂	negative
#TWHSunriseService #AfricanPraise 🎸Ihe o na me Agidigba o🎸	neutral
Lol, ngwanu Kai mezie nke fọrọ nu. Mepee ụzọ kam bata	neutral
Hmmm!! Asa nwa Tomato Jos Enenebe eje ọlụ Enenebe ukwu egbuo ewu Mummyy Akụ mmiri Igwe Udara nmicha Ukwu nwe nti Ọma-ụma asa ahu Olu gbajie boys 🔥🔥🔥🔥💥💥💥💥🔥🔥🔥	positive
Amiiiii!! Ekele m gi chineke....otito diri gi n'elu Kasi Elu...🙏🙏🙏	positive
Floating on money! Mụ na gị a nọrọ ebe a na-achụ salary! 😭 😭 😭 😭 😭	neutral
onye spare parts n'egwu bọl ụkwụ!!! Nwoke ọma ndị Igbo ji eme ọnụ na Europe na mba Spain n'otu egwu bọl ụkwụ Anyị sị gị nna Deeme! #IgboAmaka #EuropaLeague #Villarreal #villarrealmanchesterunited	positive
Igweee Igwe Igweeeee Igwee Igweeee Igwe Igweeee	positive
Akụkọ Mike ejagha	negative
👅👅😍😍chai Nwanyi oma idi ok	positive
♬Aka Aka Ya Aka Jehovah na’eme mma Olu ebube ya Nke na eruari na’ebem no...♬ #HMPMainService	positive
🥰 olee otu imere??	neutral
She dey play mental health card abi.? Akụkọ Mama Ngọzi na ndị yard ya.	positive
I na tupuru ndi uwa onu?	negative
Ijeoma jee Nke OMA! Ahhhh, no now!☹️☹️☹️	positive
😂😂😂😂😂 Obi adiro gi nma ohh... Mana ebere m mere nwata nwanyi ahu sha ohh 😩😩😩	negative
#NP nmosu bia # oge ndi igbo #	neutral
Hahaha! Ngwa enjoy your isi akpụrụ Albert moment in peace.	negative
Owuro eziokwu! Imaalu, si rafulu gi na Ekwensu, ka unu nwaa?	neutral
🙄🙄 I ga emenwu kwa ife so na I no na bed m	neutral
Onye Chukwu goziri	positive
Chineke nna kezi mgbe ole???	negative
Anambra - oku na enye obodo ìfè Ana nna m. Igbo bu Igbo! Ndi eji eje mba. Iga adi ka echi makana echi adi agwu agwu. #AnambraAt25	neutral
Ego nọ n'uzọ	neutral
Happy New month umu naija #chizzylord #Noble #Nobilityconcept	positive
Onye igbo Soro di ozu	neutral
Umu Nwanyi igbo mewaa gi Obi o	negative
Chineke ekwekwana ihe ojoo. 😤 Foolish man	negative
Ndi ogbu ara obara coven agaghi afu this one.	negative
Okwa ehn 💯💯 Ndi bu uka nisi 😒	negative
Ihe obula anyi meturu aka g'ana amubanye. Anyi ga adi ndu rie ugwo oru afufu anyi. Umu Igbo ekelem unu Umunnem ekelem unu UTUTU OMA!!!	positive
Daalụ Sir. Kelechi Madu!🙌 Ọga adịrị gị na mma ✊	positive
Ngwa ji de nkà ma ụnu anụ nà ọgụ	neutral
School nke Bobrisky	negative
Ezigbo akuko biati	negative
Ladies,They will soon be in town o.... Odogwu na epe npe one na Turkey 🇹🇷 Edu Malaysia 🇲🇾 Obyno na China 🇨🇳 Nwata anayo eze na Indonesia 🇮🇩 Uche Cambodia 🇰🇭 Ijele na south 🇿🇦 Agba Ego Nkiti na Kuala Lumpur 🇲🇾 Afuna na Hong Kong 🇭🇰 Chibyke Onye Oma na Ghana🇬🇭 #AVOIDHEARTBREAK	positive
Ike Gwuru my sister 🤣🤣🤣🤣	negative
Make person just ready money for hand adịghị ama ma ndị chọrọ égo emergency	neutral
Nwanyị oma i bu onye ebe?	positive
Rapu onye a Ochoro ala mu 😩😩😩	negative
Nwanne Onweghi ihe na-eme.	neutral
Eji m na aka ná Ndị a agaghị emebi ịhụnanya anyị nwere nye onwe anyị. Ka anyị nwekọrịta uto n'ógbè a site na isokorita onwe anyị. Onye ọbụla neso m, aga m ezokwa ya ọsọ ọsọ.	neutral
Odogwu biko eweliwe gbaghara your boy Ikpere m dị n'ala 🙇🏽🙇🏽🙇🏽	positive
Nke Ahu gbara sa ra gi	neutral
Umu Israelite...ihe de Chukwu goziri agozi...we don't fail to succeed	positive
Onye kele Sunny Sunny ekele ya🎶🎶	neutral
Cardi B o wu aha mmadu?	neutral
Otu a ka odi 👏👏👏	neutral
Chineke napu ekwensu ike . Damn.😏🥴🥴🥴	negative
Ezinụlọ Barnabas Agbarakwe na-ekele Chineke maka ọtụtụ ngọzi nke 2017. #Igbo Mass.	positive
Umunne m mgbe nile bu umu na ndi ozo ma ihe	neutral
Bia ka ịmara na ndị mkpuke ùnu esokwa n'ife ana eme! We are profiling communities in Alaigbo and their #coronavirus intervention programmes. First, stop #Onitsha #Nduka #OnyeAghanaNwanneYa	neutral
This manchi bu aju nwa Kedu ka Ike si esi. Za ajuju a	neutral
Ike Ekweremadu again?	neutral
Mbanu naa... Cherokee na Jada ka na-aru oru ma ugbu a... office ha emechibe🙄	neutral
onye mebie uwa ooo okwuo anyi ugwo ya.... #IgboAmaka	neutral
Lekwa gi lee 14 years imprisonment	negative
We didn't find you worthy.. So, ka i pụọ ná uzo, ka anyi6fu ndị di worthy.	neutral
Ndi mbaise na enyekari nsogbu 😂	negative
Are You just realizing? Hypocrisy bu Onye Obodo.. Especially ndi uka.. Mmadu one kechili isi Fa? One yi trousers? Lol	negative
Gi na Chukwu ga kpazi nke ahu	neutral
Biky erigo Uwa na onu	neutral
Otele igwe ndi SARS 🌚	neutral
Eze ndi eze Idi egwu Onye nabia ozo Idi egwu Onye dika gi Onye di ka Chukwu Omalicha Idi egwu #HODService #SUNDAYPRAISEJAM	positive
Afam kwusinu ihe a. Chaiiiii...... Ji ahuru ahu na-agu m kita. Biko ukpaka bu ndu mmanu.	negative
oji m kuwara ano... daalu o	positive
Otu onye tuo izu, o gbue ochu	neutral
Na mkpa akwukwo oh😂😂	neutral
ndị mmadụ na-aga na-na Lagos biko ime ka loading ọnụ	neutral
Happy birthday Ofú nwa na Awka etiti. Chukwu gozie gị. Ịga adika echi makana echi adịghị agwụ agwụ. Aga eji gị ama atụ ezigbo ihe. Olisa bunie gị enu.	positive
Bikonu where is this boy unu adi sure na otobero n’ elu ivedi..	neutral
#Water nko? NGN47 billion spent by int'l aid orgs on provision of #Water in #Nigeria in 2016 Ina Ruwa? Kedi ebe mmiri no? #FollowTheMoney	neutral
Extra generators maka nke capacitor ga ebido nzuzu 🤣🤣🤣😂😂	negative
Nwokem cuddle o okwu chukwu🤣🤣🤣	positive
Onye bu rabbai!😂	neutral
""""Ka gi adiro afu uzo, adighi a nnu ife?"""" 😩😩😩	negative
Mba. Ebi m na Awka na Enugu o ya mere. Mana m na aga ọrụ ebe ọbụna oru kpọrọ m	neutral
Ndi ọcha, praising Chineke.	positive
9 inches Wu nke ulo elu	neutral
Ngwa bia welu bribe ka imechie onu	negative
Ada Igbo anam esokwa gi	positive
Aba ma ndị Aba! Taa ụsụ enwehe ọnụ, Gbafuo dia!	negative
Prisca, I nwere problem 😂😂😂	negative
Chineke napukwa ekwensu ike! Tufiakwa!	negative
Ama'm na owu ihe e na a like!😂	neutral
Kedu ihe Anyi ga eme kwanu ihe nkea Umu Igbo tunyenu onu biko	neutral
iwelu ezigbo efe	neutral
Ụlọ gi adiri la solid with 9""""	neutral
😂😂😂😂 I wu onye oshiiiiiiii	negative
Nne Ị nọ n'ụlọ?	neutral
🎶 Egwu Jehova na atu m oh, egwu Jehova na atu m oh 🎵 🎼	positive
🤣 🤣 Nweta ego nụ biko🙏🙏🙏	positive
Cho-wa gi onu there	negative
Nzogbu adighi Nwa Chineke	positive
#NP Odi Nma Ibu Nke Jisus by Voice Of The Cross #MessageInTheMusic - Olufunke &amp; Mimilicious #1049SMAFM 09091111049	positive
😁 😂 😂 😂 😂 Onye oma na Abagana	positive
Umu Obiligbo ne ti kwe egwu	neutral
Nne, shoot your shot biko hapugodi akuko	neutral
O nwere onye enyere sugar ya ajuo ajuju? #Halle #jam	neutral
Obi adiro gi nma nwanne.ochi egbum here	negative
😂 😂 😂 😂 😂 😂 😂 😂 Nneoma, I dika gi ano aku very well there	positive
Daalu nwanne, okwa aka oru camera, not totally blemish free 😝	positive
The koko dia bu omewulu something.. Oga edunwu gi jee ala milk🥛 and honey 🍯	neutral
Ndewo Ada pụrụ iche!	positive
I bu chimoooooo I bu chim I bu chimoooooo Onye nji eme onu Nani gi bu chimooo Onye nwe mooo Nani gi bu chimoo Onye nwe mooo #HolyhillWorship	positive
Biko gwa Oga Nick ka obia na your Adoration Ground, ozigbo! Asi na eme osiso, emeghara odachi	neutral
#NP: Igbo De Egwu ~YOUNGN #RaveUpClubMix W/ #DjchascoleelnDaMix 2:30 ~ 3:30	neutral
O gini? Ife ana ekili kariri. Kee nke ina ekwu in particular? ☺	neutral
Hu agbata obi gi n'anya	neutral
🤣 Gịnị na onye??	neutral
Ngwa nu change it	neutral
Ọdị ofele oburu zia ife ụmụ azi.... 😁😁	neutral
Lol 😂 Adikwa free oh! Buh, o ndi nkem	positive
Nwa bu ezigbo ofeakwu chala acha	positive
Bia nwanyi aa,iga egbu mmadu ooo,uchenna ose na adi na pepper soup ooo,oya tugharia pepper soup na asusu Igbo..	negative
Ị chuwal'eh nwude'e bụ onye chi'ye vukwe ụzọ nwude... Mad'u a gbah'u ọsọ ghalu chie'ya...	neutral
Chineke gọzie gị. I nwere ezigbo akọ na uche	positive
Onwé gí ìhè karịrị akụ	neutral
Congratulations Nwanne. Ogolo ndu na añuli ga eso gi, nwunye gi na umu unu.	positive
#UrbanVibes💯 🎧 Obodo Bu Igwe || #UrbanFuse🔥🔥🔥 with 😘 #MoreMusicLessTalk🎶#UrbanRadio📻94.5🌤️#MiddayMagic🔛#TuesdayThoughts 🍻	negative
Ndi nwere boo kwenu! Riye nu, nwuo nu!	neutral
Onwero ihe o mee.	neutral
Ha nwere ndịkwaya n'uju.	neutral
Isi mgbaka na eme the idiot 😏	negative
aligo biko gwaram ndi otu egwurewu enyimba si ujo atukwanaha maka amamsi nile ndi etoile saha nee eme makana mmeri bu nkeha#alig	neutral
Afam tokwa gi n’ onu ebea	negative
Maka nima na anoghim nso	neutral
Ke nke ina eme?	neutral
Duel gbuo gi dia... 😁	negative
Enyi a o nwere ihe inuru na abalị aa🙄😌	neutral
Oblomov adịghị umengwụ. Naanị ihe ọ chọpụtara gosiri na ọ baghị uru.	negative
Ndu mmiri, ndu Azu... ✌️	positive
Dalu nwanne mmadu 🙏🏾	positive
Daalu Onye Ezigbo	positive
Dalụ nwanne mmadụ...	positive
Posh ị bụ ezigbo idiat 🤣🤣🤣🤣🤣	negative
🎵: Onye Dinma - Base On//#WakaFinz 👨‍🎤- #NoShaking	neutral
hapụ ya ka ọ dịrị, azala ya ma ọ bụ soro ya gbanwere okwu, ha anaghị aba ya uru ọtụtụ oge.	neutral
Isi gi ebe afụ. Onye uwa🙄🙄🙄	negative
Nne ike a gwu go'm	negative
Nnam,gunyenum na ogugu ndi iga agozi bikonu !!	positive
Sure na. Ke ihe mua no na Lagos eme?	neutral
just negodu onye ara nka	negative
#SunriseService ♫Okaka, onye kere ihe n'ile Agada gbachiri uzo, Nna no na elu igwe' otito diri gi♫	positive
Ofu onye adighi anu uda egbe	neutral
Ojemba adighi efu Na n’mba	neutral
🎤Onye ehh Odighi onyedika Gi🎤 #DCService #ThanksgivingService #Worship	positive
Nwa juru eju... Chukwu kelu gi ofuma	positive
Jisie nu ike	positive
Na sooo! Obu ya ka ina eme!	neutral
Nne k way gi	neutral
I celebrate Ezigbo man like Chidiebube 2nitethanky nwanne birikwa Surulere	positive
Munachi Baby😊. Happy Birthday🎂🍷 Ada m. Chukwu gozie gi. 🤗💃 #NecheEdochie #septemberbaby #adaogidi #ifunanya1204 #Godsworkofart #AdaAhidjo #AdaIkenganaOnuIkenga #Enugwuukwusfinest …	positive
Ngwa Chukwu I gadi	positive
Nsogbu adiiro...adim very vely patient...	positive
Ọ dị egwu oo	negative
Ọkwa Easter ka Ana eme oo	neutral
Unu bu ndi ara	negative
Wait o🙄😏😏😏 Una dey attack ? Thunder afo osisa gbagbuo unu n'ile. Ndi Anumanu🙄😏	negative
Igba mmiri bu na bathroom oo. Onye abiakwala nyukaara m bedroom.	neutral
Nna m, Ka be onye adinax nya bili.	neutral
#NP Ndi Ogiliga Walu Na Nwa by Chief Dr Oliver De Coque #IgboHighLifeRequestShow with Nwachinemerie, AdaN'liUkwuAnu #1047SMAFM 09091111049 08093331067 08177771049 08188881067 SMS/Whatsapp 08094441067	neutral
maka unu jisiri ike gba nye goal abuo mmadu aga anuzi ife.	positive
Ada eji eje mba. Ndewo!	positive
Okorafor , nwere asambodo nke PhD na asụsụ bekee nke ana akpọ English: #IgboWomenWiki	neutral
Onye di nd nwere olile-anya ijele Africa Biko gozie mu 0007697211 Access bank Ogbaga Cornelius	positive
Jehova Onye Ebere 😱😱😱	positive
Kedụ ife abuja boys mere gi?	neutral
Ezigbo abuba ndu😂	positive
N’wanyi Oma 1 of Lagos and Diaspora 🙌🏻❤️💯	positive
😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 Isi agbaka go gi 😂	negative
Nna, asambodo ahu di nkpa maka ije mba ofesi, fa ajuba gi kedu akwukwu gosiri n'ilugo Nwanyi.	neutral
Onye ara ogbete	negative
Ndi isi mgbaka juru na ebe a, so not surprised one bit.	negative
Rude onye egwu	neutral
Nwa a joro njo di egwu 😂😂	negative
Isi adikwa nu gi nma!	negative
#TWHSunRiseService #HOTRservice ♫I bụ Chukwu Ị bụghị mmadụ (You are God You're not man)♫	positive
eh Tino? 😲nke a abu experience talking koo gini?	neutral
Caae of mmadụ ile nkịta gote nwamba...	neutral
#np onyeoma mmadu eji egbu ya by on #ogeudo 5 to 6pm with #oapijele on	neutral
Ije ọma ònye mpa	neutral
Ututu Oma ❌ I bola chi ✔️	positive
Otutu Oma Dede😊	positive
😂😂😂umu nwayi na ego	neutral
M bee gi, ighọlụ onions 😂😂😂	negative
Ọhụrụ nwanyị sie rice	neutral
Nna odi egwu o🤣	negative
I remember the time one pastor's Fb account was hacked and the chats leaked. Married women nọ ebe ahụ dị ka list ndị Jesu jiri achịcha zụọ nri n'ịkpa mana unu bịa na app nwa ọkịrị a unu ejide ụmụ nwoke na adọri ka ọ sọ na akwa ya bụ iko na alụmdi na nwunye.	neutral
Afam biko mechie onu gi dia..... 😭😭😭😭	negative
Ogo m bụkwa nnukwu mmadụ, ji si ike nna	positive
Bia, gbara ogwu gi nwuo di anyi.	negative
Ịgbagini?? Ka ndị cult were ya mere ebe obibi?? Bikokwa o	negative
so iche na onye di 20 yrs ama adunwu? Ekene kwaa m gi! O ya aduchaa the babe dukwuo ndi ogbo ya n'ilo	neutral
Palm wine. Nkwu elu to be precise	neutral
#NP i celebrate #oge ndi igbo	positive
Ndị emego anyị arụ!	negative
Typical Igbo woman..Ndi obi akpo	negative
Jehova! Kedu mgbe?? 😭	negative
Igwakwa gi nke Wu eziokwu Nwannem, ha mechara nyem 2 years double entry but ehn achorom e delete this post . Obi ezubegim Ike ndia anagi achi Biko	neutral
Ezigbote nwa afo Igbo. 😂😂😂😂	positive
O ga dikwa egwu	negative
I magodiri ezigbo mma	positive
E sokwa onye ji ego me debate 😂	neutral
Asi o wu onye gara ahia ma ihe ahia n'azu	neutral
Onwu egbughi ji eji Chu aja, oga efu ome #IgboTwitterCommunity #IgboInvasion #Igboproverb	neutral
Iwe na ewe gi o! 😄🤣😂 Or Ozoemena. Kanyinayochukwu. Uwaezuoke	negative
Meta onye di mma enyi oh! Meta asa di mma enyi oh!	positive
Nne, ehn ike agwugom, honestly.	negative
E nwerem ọrụ m kwesịrị i ru na abali a. Ọrụ ahụ dị ike.	neutral
Ezemmuo! I ga di! Biko, nara'm oji'a na mmanya nkwu m gotere i ji cheta omumu gi. Otu'a ka o ha'm na akpa. Ezemmuo, , I ga di!	neutral
Ndi ara yi akwa 🤡🤡	negative
Chi gi ahu, egbu kwa na gi dia 🙄😭😭😭	negative
Ada Mazi Kedu ka imere	positive
O ga adiri gi mma👍	positive
🙏🙏🙏 Nwa mgbe nta tenure ya agwụ oga iru	neutral
Odiro gi egwu?🤣	negative
I bụ Chukwu Ị bụghị mmadụ(You are God You're not man) I bụ Chukwu Ị bụghị mmadụ I bụ Chukwu #Worship #SweetPsalmists	positive
ini nee Ukwu ma ato n'ite ....😂😂😂	neutral
Happy birthday chukwu agozigo gi	positive
#NP makojo # oge ndi igbo	neutral
Okwu ezigbo Onye #Igbo	neutral
Aligo imana nwoke """"ogbunka""""gwara diochi naya anolugo na ala fuchaaya na oteta wiski ne elu ya bulu laba#Aligo	neutral
With all due respect, Kitikpa rachaa gi anya #EndSarsNow	negative
Ututu OMA nuo	positive
Onye Nna Daalu-Rinne 🙌🏽	positive
Onwe ife di iche from égbè na egbé na onye ji egbé na-agba egbé and onye ji ego febe ego onye ji egbe agbagba egbé	neutral
Igbo dads! Always have wise words. Anaghi ata not ha ata! Mine keeps me; kedu ihe ina eme na Maiduguri, ebe ndi be anti n'agbalata ulo.	neutral
Nna onwe nke jim na oru ...anam ebu ya aga oru na alota ubochi nile 🤣🤣maka ala mana oka ana agbari	neutral
Onyi Isi Ekele kwa'm gi sir...🙌	positive
Bia ka m nko gi akupe na otu	negative
Onye obula choro iba Uba. “Odogwu Na China and Co”	neutral
Unu abọlachi? Ka Chineke were amara na ngọzi ya gbaa anyị nile gburugburu n'ụbọchị tata, Amen.	positive
Iberibe dị obodo anyị dị egwu...	negative
Nke ya puru iche ooh 🙄🙄	negative
So so ofeke ji yá amaghị mgbe eji bụrụ yá ga àmà nna yá.... Ònye ísì choooooooo 😂😂😂😁😁😁🙌 biko atụrụ m asị??	negative
Bodied a ekweghi gi at all	neutral
Umu nwanyi ehn 🤦🏾‍♂️🤦🏾‍♂️	neutral
... Dem go reject na, when him no announce Atiku. OnyeAra pple! Onyekwesu	negative
Nwanna iji okwu🙌🙌	positive
Ezigbo nna m ochie. Adi m loyal 🙌	positive
Angu nke ọjọọ ọ	negative
Daalụ nwanyị ọma na eli akwa asulu asụ	positive
Food dey table, person dey read 🤦🏿‍♂️ Me as a parent: bia Elina, okwa ifuru, mu kpuo gi na anya ino gi ahu ula eh, gi rie nri sharp sharp""""	negative
Sugar gbuo gi there	negative
Anama ekele gị!	positive
Nke a Ekwensu I romance mamiwata '' in Chinwetaluagu's voice''	negative
Chaiii O kwanuu iberibe Na enye onye ara morale	negative
Bubaa ndi a mkporo nwanne.	neutral
Ụzọ gị bụrụ awele	positive
#TunesTuesday on the #MorningRushIB w/ &amp; #Np Chukwu Agozigo Gi -	positive
Na ebe e onye nna🙄	neutral
Anyi aga ado onwe anyi na shirt	neutral
Ngwa, ndị nzụzụ come and reply o!	negative
Anwuola m ebe a...🤣🤣🤣	negative
I meela. Mba, e nwebeghi m ha ugbu a	neutral
Arum dị m.. This your post, bụ nọ, ife ọjọọ na aso amụ	negative
Only tribe bukwa na Nigeria. Abịa na Africa, ọkwá ndị si from Southern part if Africa na achị.	neutral
Ntị ga eche nwoke nkwụ ọkụ ahụ	negative
Oburo ndi ala nile gba oto	negative
Onye nwe aha nile a biko 😅😅😅	neutral
Nne biko tinye onu na okwu a...	neutral
Happiest birthday to the Queen ,Ka chineke Gozie gi na aha Nna, na Nwa , na Muonso, AMEN…	positive
What's a Bambara nut cake? Please say after me Okpa. okpa nke dị ọkụ	neutral
Nyem mmiri nke nenye ndu 🌚	positive
Gwam okorobia na-eti igba n'ugwu. #GwamGwamGwam #IdeMmiri	neutral
Odogu ụnụ nwere ụzọ. **ka m chi a ọchị*** bia tú godi Aba.	neutral
Oga Afam, gi na nri adika... Iwu godi ezigbo onye ihe oriri. 😂	neutral
Odiegwu, umu nwanyi amirisigo ndu Di gi na Aru	negative
Before iburu oga, iga amu olu...maka onye owu n'asa dika onye ebu na stretcher... Chai Fino akpofe gom with lyrics😁😁😁	neutral
Maxy onye nna	positive
mee m, m megwara anaghị ese okwu. Iko onye ji ama ka e ji amara ya	neutral
#GHarvest 🎶 Onyedikagi, Ekene diri gi, Onyene Mema Onyedikagi, onye diri gi Onye na nwogworia🎶	positive
Onye ekwela ugwu ya rụọ.	neutral
A n'agụrụ akwụ n'ọkụ, ibe ya a n'eghe.	neutral
Kwupu okwu onye ara! #EndSARS	negative
Nwanne ke nke neme....you na boss man naa...🙌🏻🙌🏻	neutral
Nekwa ọnụ gị ka slippers Nnamdi Kanu. Tinye kwa headband ka onye a gbawara isi ya agbawa bụrụ ya ga igbobi. Ọzọdimgba	negative
Afo sagbuo gi there 😡😡😡😡	negative
😂😂😂Nne I dịkwa nkwadobe? Jee chọta visa ozugbo ozugbo ka Emmy Japan🙃 gbata gị ticket🚶🚶🇱🇷🇱🇷	neutral
Lmaooo. Okwu akalia😂😂	neutral
Nke Abata li.🚶🏻‍♂️🚶🏻‍♂️🚶🏻‍♂️🚶🏻‍♂️🚶🏻‍♂️🚶🏻‍♂️🚶🏻‍♂️	neutral
Virgin gbukwa gi dia	negative
Mba, okwu oto Ka amu’mbakwe😂😂	neutral
Giwa mechie onu gi there	negative
😂😂😂 Isi gbari gi mehn	negative
Ndi Igbo, gee nti ofuma!👂	neutral
Buikem, chukwu gọzierem gị. daalụ rinne	positive
Hahaha! Ka Jehovah mezie okwu.	positive
Okirikiri ka ana agba ụkwụ ose, anaghị ari ya elu.	neutral
Ndị Gen mechanic bunu ike Oga Jude bụ landlord na nkwelle Nwee Lexus 330 and Honda accord	neutral
Chukwu Nna, bikonu gozie aka'orum You know am really trying my best. Practically in a relationship with this my business . Bikonu, abum ezigbo Nwa gi Ogechukwukamma Obiudu. 🙏❤	positive
Nanị Gị ka m ga efe (You alone will l serve) ♫♫ #HolyhillWorship	positive
Araba anyu anyu nwannem, Obi anuli umu asa abakiliki streeti, Kwendi kwendi umu nwanyi Ifite Awka. Oji amu eme ogo (rtd) nke izizi na Unizik.. Happy birthday odogwu.. Oganiru walugi oji. Aru isi ike na akunuba chughariba esepu aka. Ejo jebelu gi ozi site taata ruo mgbe ebighebi	neutral
Ramsey Noah mepere akwụkwọ na nke a	neutral
Choi nsogbu, anu gom	negative
Emeka na a.k.a Ochilu ozua nke mbu¹ 🤣🤣😎	positive
Call me Aka n'chiputa nkwa 1 Mazi okpunna bu enyi 1 ojere jii laa jii 1 Nkenke efi n'achu Igwe…	neutral
Lol manyi na onwe anyi reme ashau nke anyi na😂	neutral
Ego aga eji settle umu boy 5+	neutral
God bless you sir (Chukwu gozie gi)	positive
Chekeleke nyem mbo ocha ma gi were mbo oji 😂😂	neutral
Chineke na-eme mma Imela Ekele diri gi Mma mma ♫♫ #HolyhillWorship	positive
Nne jisie ike!!!! I na-agbali 🤗🤗	positive
Eze umu charlton that year.. Anyi na emiss kwanu gi ooh Imana obulu that year onye biagodu nyusia obulu na ojighi ego kpohanu aha nonso olaba without akwughi ugwo obula	neutral
😦😒😒😒😒 Ndi so chi egbu	negative
Ndo, ọkụ ayi ka dia	neutral
Kedu mgbe iji enye orji? Asking for a friend 😒	neutral
Igbo bu Igbo ndi oma nji eme onu.	positive
Tell them....o kwa asokata eze anya,ekpulu nkata gwa ya okwu	neutral
Biko, in English..... Oburo anti ncha gaara akwukwo okpokpo oyibo, on were ndi gara poly, abiam so!	neutral
As long as obunkem olekwaranu ihe gbasaram mennh🤣🤣🤣	negative
Ihe imakwa! Anyi Ma nde Aba, Santa Maria things, wunye Azikiwe, Maba Na Willy Campos, sizie Na NACO fepù	neutral
Ututu Oma Nu Ndi Ibe, Afor Tàtàà Fotara Anyi Ife Oma.... #Biafra #2020Weddings #MbidoIgbo #AnambraWeddings	positive
Akiko mike ejeagha🤣🤣🤣 biko kọọ ife ọzọ..	negative
Rapụ ndị nzuzu	negative
Onye obuna di mma o, my innocent baby.	positive
Nna eh, Ike agwụ go m.	negative
Happy birthday Okosisi nke mbu.	positive
Ndi mmadu. Sigh.	negative
My brother, Ike gwuru. 😂	negative
ISI no ogini, Onye ki na kpo pig?	negative
Lmafoooooooooooooooooooooo 🤣 🤣 🤣 🤣 Ifeanyi biko kwa, rapu mu aka oh! Okwa ofu nwa ka mu bu Ike adiro mu oh 🤣😂😂😂	negative
really? Since mgbe one? Nwanne ekekwaa utu ndi ogo....kedu share gi?	neutral
Obi takwara ndia mmiri 🙆‍♀ Nnem ndo oo	negative
Maka onye na eme mma, na ekwe solu arụ.	neutral
Tea di ezigbote oku	neutral
Oburo asi adannem ❤️❤️ Udo diri gi momma 💕💕	positive
😂😂 Ndị ọsọ chi egbu 😁	negative
😂😂😂 ịbụrọ ezigbo mmadụ 😂	negative
Nne ụwa na eme ntughari	neutral
Ogaranya, onye isi ike m 🙌🏾🙌🏾	positive
Ìhè ina eme erika nwanne 😁😁💪	neutral
Chief Osita - Onye oma Bishop 🎶 N'Ukwu nmadu! 😊	positive
Umu Chukwu, ego olé ka 'Virgin Lips' na 'Closed Legs' putaru biko? 👀	neutral
Anaghị agbagha ya. Mana ilu Igbo sịrị na agbisi gbaa otule ọmụrụ akọ 🤷‍♀️	neutral
RT Ihere agaghị eme ụmụ Chineke.	positive
Ekele re m Chi na-eme nma, n'ihi oma nke o mere m, ihe mmadu na-ekweghi ka m buru, ka m mechara we buru o.	positive
Unku rapu okwu. Adim chubby mbok😀	neutral
Aṅụrị nke cheta ọmụmụ gị Nnukwu nwannem nwaanyị ❤️Chukwu gọzie gị ọfụma n'afọ ọhụrụ nke a. Daalụ shinne☺️	positive
Nneoma Di mma	positive
Ndewo ndi ọma.	positive
Nke a bu nke anyi!😍😘 Nnoo, Obidigbo.❤	positive
Hmmmm ahuru gi n’eshi ka gutter ndi mr Biggs.	neutral
Nwanne nke m oh, adikwa m mma Kedu kwanu ka imere?	positive
Onwa oruela mgbe anyi ga anara gi ekwe nti gii	neutral
Ara gba gbuo gi! Ri juo nsi afo! Onye ara!	negative
▶️Kpo kpo Di Kpo #Floride w/ #WayBackWednesday #Tunein or Listen live:	positive
Mama Nise says, Uche bu akpa, onye odu nya nke ya. 😂	neutral
Onye jebelu ije; olue uno.... Zoro nwoke anyi came around for the…	neutral
Olisa eme ka 🙌🏾💪	positive
Ekenylu ndị Agbero ọsọ taa..	neutral
Odogwu kedu??? E don tey ooo	neutral
Okwa ehn. Ezigbote ike o. Daluso	positive
Na ndu ebeebe, Amen.	positive
Ike agwu m te!	negative
guy nsogbu di	negative
