index	prediction
2386	neutral
2387	positive
2388	neutral
2389	neutral
2390	neutral
2391	negative
2392	neutral
2393	neutral
2394	neutral
2395	neutral
2396	positive
2397	positive
2398	neutral
2399	negative
2400	neutral
2401	neutral
2402	negative
2403	neutral
2404	neutral
2405	neutral
2406	negative
2407	neutral
2408	neutral
2409	neutral
2410	neutral
2411	negative
2412	neutral
2413	neutral
2414	neutral
2415	neutral
2416	neutral
2417	neutral
2418	neutral
2419	neutral
2420	neutral
2421	positive
2422	neutral
2423	neutral
2424	neutral
2425	positive
2426	neutral
2427	neutral
2428	neutral
2429	neutral
2430	neutral
2431	neutral
2432	neutral
2433	neutral
2434	neutral
2435	neutral
2436	neutral
2437	neutral
2438	neutral
2439	neutral
2440	neutral
2441	neutral
2442	neutral
2443	positive
2444	neutral
2445	neutral
2446	neutral
2447	neutral
2448	neutral
2449	neutral
2450	neutral
2451	negative
2452	neutral
2453	neutral
2454	neutral
2455	neutral
2456	neutral
2457	positive
2458	negative
2459	neutral
2460	neutral
2461	neutral
2462	negative
2463	neutral
2464	neutral
2465	negative
2466	neutral
2467	neutral
2468	neutral
2469	neutral
2470	neutral
2471	neutral
2472	neutral
2473	negative
2474	neutral
2475	neutral
2476	neutral
2477	neutral
2478	neutral
2479	neutral
2480	neutral
2481	neutral
2482	neutral
2483	neutral
2484	neutral
2485	neutral
2486	neutral
2487	neutral
2488	positive
2489	neutral
2490	neutral
2491	positive
2492	neutral
2493	neutral
2494	neutral
2495	neutral
2496	neutral
2497	positive
2498	neutral
2499	neutral
2500	neutral
2501	positive
2502	neutral
2503	neutral
2504	neutral
2505	neutral
2506	positive
2507	neutral
2508	neutral
2509	neutral
2510	neutral
2511	neutral
2512	neutral
2513	negative
2514	neutral
2515	neutral
2516	neutral
2517	neutral
2518	neutral
2519	neutral
2520	neutral
2521	neutral
2522	negative
2523	neutral
2524	neutral
2525	negative
2526	neutral
2527	neutral
2528	neutral
2529	neutral
2530	neutral
2531	neutral
2532	neutral
2533	neutral
2534	neutral
2535	neutral
2536	neutral
2537	neutral
2538	neutral
2539	negative
2540	neutral
2541	neutral
2542	neutral
2543	neutral
2544	neutral
2545	neutral
2546	neutral
2547	negative
2548	positive
2549	neutral
2550	neutral
2551	neutral
2552	neutral
2553	neutral
2554	negative
2555	neutral
2556	negative
2557	neutral
2558	neutral
2559	neutral
2560	neutral
2561	neutral
2562	negative
2563	negative
2564	neutral
2565	neutral
2566	negative
2567	neutral
2568	neutral
2569	neutral
2570	neutral
2571	neutral
2572	negative
2573	neutral
2574	neutral
2575	neutral
2576	neutral
2577	neutral
2578	negative
2579	negative
2580	negative
2581	neutral
2582	neutral
2583	neutral
2584	neutral
2585	neutral
2586	positive
2587	neutral
2588	neutral
2589	negative
2590	neutral
2591	neutral
2592	negative
2593	neutral
2594	neutral
2595	neutral
2596	neutral
2597	neutral
2598	neutral
2599	neutral
2600	neutral
2601	neutral
2602	negative
2603	neutral
2604	neutral
2605	neutral
2606	neutral
2607	neutral
2608	neutral
2609	neutral
2610	neutral
2611	neutral
2612	negative
2613	neutral
2614	neutral
2615	negative
2616	neutral
2617	neutral
2618	neutral
2619	neutral
2620	neutral
2621	negative
2622	neutral
2623	negative
2624	neutral
2625	neutral
2626	neutral
2627	neutral
2628	neutral
2629	neutral
2630	neutral
2631	neutral
2632	positive
2633	neutral
2634	neutral
2635	neutral
2636	neutral
2637	positive
2638	positive
2639	positive
2640	neutral
2641	neutral
2642	neutral
2643	neutral
2644	neutral
2645	neutral
2646	negative
2647	negative
2648	neutral
2649	neutral
2650	neutral
2651	negative
2652	neutral
2653	negative
2654	neutral
2655	neutral
2656	neutral
2657	negative
2658	neutral
2659	neutral
2660	neutral
2661	neutral
2662	neutral
2663	neutral
2664	neutral
2665	neutral
2666	neutral
2667	neutral
2668	neutral
2669	neutral
2670	neutral
2671	neutral
2672	negative
2673	negative
2674	neutral
2675	neutral
2676	neutral
2677	neutral
2678	neutral
2679	neutral
2680	positive
2681	neutral
2682	neutral
2683	neutral
2684	negative
2685	neutral
2686	neutral
2687	neutral
2688	neutral
2689	neutral
2690	negative
2691	neutral
2692	neutral
2693	neutral
2694	neutral
2695	neutral
2696	neutral
2697	neutral
2698	neutral
2699	neutral
2700	negative
2701	positive
2702	negative
2703	neutral
2704	neutral
2705	neutral
2706	neutral
2707	neutral
2708	neutral
2709	neutral
2710	neutral
2711	neutral
2712	negative
2713	neutral
2714	neutral
2715	neutral
2716	neutral
2717	neutral
2718	neutral
2719	neutral
2720	neutral
2721	neutral
2722	neutral
2723	neutral
2724	neutral
2725	neutral
2726	neutral
2727	neutral
2728	positive
2729	neutral
2730	neutral
2731	neutral
2732	positive
2733	neutral
2734	neutral
2735	neutral
2736	neutral
2737	neutral
2738	neutral
2739	neutral
2740	positive
2741	neutral
2742	neutral
2743	neutral
2744	negative
2745	neutral
2746	neutral
2747	positive
2748	neutral
2749	neutral
2750	neutral
2751	neutral
2752	neutral
2753	neutral
2754	negative
2755	neutral
2756	neutral
2757	neutral
2758	neutral
2759	neutral
2760	neutral
2761	neutral
2762	neutral
2763	negative
2764	neutral
2765	neutral
2766	neutral
2767	neutral
2768	negative
2769	neutral
2770	neutral
2771	positive
2772	neutral
2773	neutral
2774	neutral
2775	neutral
2776	neutral
2777	neutral
2778	neutral
2779	neutral
2780	neutral
2781	neutral
2782	neutral
2783	neutral
2784	neutral
2785	negative
2786	negative
2787	neutral
2788	neutral
2789	neutral
2790	neutral
2791	neutral
2792	neutral
2793	neutral
2794	negative
2795	neutral
2796	neutral
2797	neutral
2798	neutral
2799	neutral
2800	neutral
2801	neutral
2802	neutral
2803	neutral
2804	neutral
2805	neutral
2806	neutral
2807	neutral
2808	neutral
2809	neutral
2810	neutral
2811	neutral
2812	negative
2813	neutral
2814	neutral
2815	negative
2816	positive
2817	neutral
2818	neutral
2819	neutral
2820	neutral
2821	neutral
2822	neutral
2823	neutral
2824	negative
2825	neutral
2826	neutral
2827	neutral
2828	neutral
2829	neutral
2830	neutral
2831	neutral
2832	neutral
2833	neutral
2834	neutral
2835	negative
2836	neutral
2837	neutral
2838	neutral
2839	neutral
2840	neutral
2841	neutral
2842	neutral
2843	negative
2844	neutral
2845	negative
2846	neutral
2847	neutral
2848	neutral
2849	neutral
2850	neutral
2851	neutral
2852	neutral
2853	neutral
2854	negative
2855	neutral
2856	neutral
2857	neutral
2858	negative
2859	neutral
2860	neutral
2861	neutral
2862	neutral
2863	neutral
2864	neutral
2865	neutral
2866	neutral
2867	neutral
2868	neutral
2869	negative
2870	neutral
2871	neutral
2872	neutral
2873	neutral
2874	negative
2875	neutral
2876	neutral
2877	neutral
2878	neutral
2879	neutral
2880	neutral
2881	neutral
2882	neutral
2883	negative
2884	neutral
2885	neutral
2886	neutral
2887	neutral
2888	negative
2889	neutral
2890	neutral
2891	neutral
2892	neutral
2893	negative
2894	neutral
2895	neutral
2896	neutral
2897	neutral
2898	neutral
2899	neutral
2900	negative
2901	neutral
2902	neutral
2903	positive
2904	negative
2905	neutral
2906	neutral
2907	negative
2908	neutral
2909	neutral
2910	neutral
2911	neutral
2912	neutral
2913	neutral
2914	positive
2915	neutral
2916	neutral
2917	neutral
2918	neutral
2919	neutral
2920	neutral
2921	neutral
2922	neutral
2923	neutral
2924	neutral
2925	neutral
2926	neutral
2927	neutral
2928	neutral
2929	neutral
2930	neutral
2931	neutral
2932	neutral
2933	neutral
2934	neutral
2935	neutral
2936	negative
2937	neutral
2938	neutral
2939	neutral
2940	neutral
2941	neutral
2942	neutral
2943	neutral
2944	neutral
2945	neutral
2946	neutral
2947	neutral
2948	neutral
2949	neutral
2950	neutral
2951	neutral
2952	negative
2953	neutral
2954	neutral
2955	neutral
2956	neutral
2957	neutral
2958	neutral
2959	negative
2960	neutral
2961	neutral
2962	neutral
2963	positive
2964	neutral
2965	neutral
2966	positive
2967	neutral
2968	neutral
2969	neutral
2970	neutral
2971	neutral
2972	neutral
2973	neutral
2974	positive
2975	neutral
2976	neutral
2977	neutral
2978	neutral
2979	negative
2980	neutral
2981	neutral
2982	negative
2983	neutral
2984	neutral
2985	negative
2986	neutral
2987	neutral
2988	neutral
2989	negative
2990	neutral
2991	neutral
2992	neutral
2993	neutral
2994	neutral
2995	neutral
2996	neutral
2997	neutral
2998	neutral
2999	negative
3000	neutral
3001	positive
3002	neutral
3003	neutral
3004	neutral
3005	negative
3006	neutral
3007	positive
3008	neutral
3009	neutral
3010	neutral
3011	negative
3012	neutral
3013	positive
3014	neutral
3015	neutral
3016	negative
3017	neutral
3018	neutral
3019	negative
3020	neutral
3021	neutral
3022	neutral
3023	negative
3024	negative
3025	neutral
3026	negative
3027	neutral
3028	positive
3029	neutral
3030	neutral
3031	neutral
3032	neutral
3033	neutral
3034	neutral
3035	neutral
3036	neutral
3037	neutral
3038	negative
3039	neutral
3040	neutral
3041	neutral
3042	neutral
3043	neutral
3044	neutral
3045	neutral
3046	neutral
3047	neutral
3048	neutral
3049	neutral
3050	neutral
3051	neutral
3052	neutral
3053	negative
3054	negative
3055	neutral
3056	neutral
3057	positive
3058	neutral
3059	neutral
3060	neutral
3061	neutral
3062	neutral
3063	neutral
3064	neutral
3065	neutral
3066	neutral
3067	neutral
3068	negative
3069	negative
3070	neutral
3071	negative
3072	neutral
3073	negative
3074	neutral
3075	neutral
3076	neutral
3077	neutral
3078	neutral
3079	neutral
3080	neutral
3081	positive
3082	neutral
3083	neutral
3084	neutral
3085	neutral
3086	positive
3087	neutral
3088	neutral
3089	negative
3090	negative
3091	neutral
3092	negative
3093	neutral
3094	negative
3095	neutral
3096	neutral
3097	neutral
3098	negative
3099	neutral
3100	positive
3101	negative
3102	neutral
3103	neutral
3104	neutral
3105	neutral
3106	neutral
3107	neutral
3108	neutral
3109	neutral
3110	neutral
3111	neutral
3112	neutral
3113	neutral
3114	neutral
3115	neutral
3116	neutral
3117	neutral
3118	neutral
3119	positive
3120	negative
3121	positive
3122	neutral
3123	neutral
3124	neutral
3125	neutral
3126	neutral
3127	neutral
3128	neutral
3129	neutral
3130	neutral
3131	neutral
3132	neutral
3133	neutral
3134	positive
3135	neutral
3136	neutral
3137	neutral
3138	neutral
3139	neutral
3140	neutral
3141	neutral
3142	positive
3143	neutral
3144	positive
3145	positive
3146	negative
3147	neutral
3148	neutral
3149	neutral
3150	neutral
3151	neutral
3152	neutral
3153	neutral
3154	neutral
3155	neutral
3156	neutral
3157	neutral
3158	neutral
3159	neutral
3160	neutral
3161	neutral
3162	negative
3163	neutral
3164	neutral
3165	neutral
3166	neutral
3167	negative
3168	neutral
3169	neutral
3170	neutral
3171	neutral
3172	neutral
3173	neutral
3174	neutral
3175	negative
3176	neutral
3177	negative
3178	neutral
3179	positive
3180	neutral
3181	neutral
3182	neutral
3183	neutral
3184	negative
3185	negative
3186	neutral
3187	neutral
3188	neutral
3189	neutral
3190	neutral
3191	neutral
3192	neutral
3193	neutral
3194	neutral
3195	neutral
3196	neutral
3197	positive
3198	neutral
3199	neutral
3200	neutral
3201	neutral
3202	positive
3203	positive
3204	neutral
3205	neutral
3206	neutral
3207	negative
3208	negative
3209	neutral
3210	neutral
3211	neutral
3212	neutral
3213	neutral
3214	negative
3215	neutral
3216	neutral
3217	negative
3218	neutral
3219	neutral
3220	neutral
3221	neutral
3222	neutral
3223	neutral
3224	negative
3225	neutral
3226	neutral
3227	neutral
3228	neutral
3229	neutral
3230	neutral
3231	neutral
3232	negative
3233	neutral
3234	neutral
3235	neutral
3236	neutral
3237	neutral
3238	neutral
3239	neutral
3240	neutral
3241	neutral
3242	neutral
3243	negative
3244	positive
3245	negative
3246	negative
3247	neutral
3248	neutral
3249	positive
3250	negative
3251	neutral
3252	neutral
3253	neutral
3254	neutral
3255	negative
3256	neutral
3257	neutral
3258	neutral
3259	neutral
3260	neutral
3261	neutral
3262	neutral
3263	neutral
3264	neutral
3265	neutral
3266	neutral
3267	negative
3268	neutral
3269	neutral
3270	neutral
3271	neutral
3272	neutral
3273	neutral
3274	neutral
3275	neutral
3276	neutral
3277	neutral
3278	neutral
3279	neutral
3280	neutral
3281	neutral
3282	neutral
3283	neutral
3284	negative
3285	neutral
3286	neutral
3287	neutral
3288	neutral
3289	neutral
3290	negative
3291	neutral
3292	negative
3293	neutral
3294	neutral
3295	negative
3296	neutral
3297	positive
3298	negative
3299	neutral
3300	neutral
3301	neutral
3302	neutral
3303	neutral
3304	neutral
3305	negative
3306	neutral
3307	positive
3308	neutral
3309	neutral
3310	neutral
3311	neutral
3312	negative
3313	neutral
3314	neutral
3315	negative
3316	neutral
3317	neutral
3318	negative
3319	neutral
3320	neutral
3321	neutral
3322	neutral
3323	neutral
3324	neutral
3325	neutral
3326	positive
3327	neutral
3328	neutral
3329	neutral
3330	neutral
3331	neutral
3332	neutral
3333	neutral
3334	negative
3335	neutral
3336	negative
3337	neutral
3338	neutral
3339	neutral
3340	neutral
3341	neutral
3342	neutral
3343	neutral
3344	neutral
3345	neutral
3346	neutral
3347	neutral
3348	neutral
3349	positive
3350	neutral
3351	neutral
3352	negative
3353	neutral
3354	neutral
3355	neutral
3356	neutral
3357	neutral
3358	neutral
3359	positive
3360	negative
3361	positive
3362	neutral
3363	neutral
3364	neutral
3365	negative
3366	neutral
3367	neutral
3368	negative
3369	neutral
3370	neutral
3371	neutral
3372	negative
3373	neutral
3374	negative
3375	positive
3376	neutral
3377	neutral
3378	positive
3379	neutral
3380	negative
3381	neutral
3382	neutral
3383	neutral
3384	negative
3385	neutral
3386	neutral
3387	neutral
3388	neutral
3389	neutral
3390	neutral
3391	neutral
3392	neutral
3393	neutral
3394	negative
3395	neutral
3396	neutral
3397	neutral
3398	neutral
3399	neutral
3400	neutral
3401	neutral
3402	neutral
3403	neutral
3404	neutral
3405	neutral
3406	neutral
3407	neutral
3408	neutral
3409	neutral
3410	neutral
3411	neutral
3412	neutral
3413	neutral
3414	negative
3415	negative
3416	negative
3417	neutral
3418	negative
3419	positive
3420	neutral
3421	neutral
3422	neutral
3423	negative
3424	negative
3425	neutral
3426	neutral
3427	positive
3428	neutral
3429	neutral
3430	neutral
3431	neutral
3432	neutral
3433	neutral
3434	neutral
3435	neutral
3436	negative
3437	neutral
3438	neutral
3439	neutral
3440	neutral
3441	neutral
3442	neutral
3443	positive
3444	neutral
3445	neutral
3446	neutral
3447	neutral
3448	positive
3449	negative
3450	neutral
3451	neutral
3452	negative
3453	neutral
3454	neutral
3455	negative
3456	neutral
3457	neutral
3458	negative
3459	neutral
3460	neutral
3461	negative
3462	neutral
3463	negative
3464	neutral
3465	neutral
3466	negative
3467	neutral
3468	neutral
3469	neutral
3470	negative
3471	neutral
3472	negative
3473	neutral
3474	neutral
3475	neutral
3476	neutral
3477	neutral
3478	neutral
3479	neutral
3480	negative
3481	positive
3482	neutral
3483	neutral
3484	neutral
3485	neutral
3486	neutral
3487	neutral
3488	neutral
3489	neutral
3490	neutral
3491	positive
3492	neutral
3493	negative
3494	neutral
3495	neutral
3496	negative
3497	negative
3498	neutral
3499	neutral
3500	negative
3501	negative
3502	neutral
3503	neutral
3504	positive
3505	negative
3506	positive
3507	neutral
3508	neutral
3509	neutral
3510	positive
3511	negative
3512	neutral
3513	neutral
3514	neutral
3515	neutral
3516	neutral
3517	neutral
3518	neutral
3519	neutral
3520	neutral
3521	neutral
3522	neutral
3523	negative
3524	neutral
3525	positive
3526	neutral
3527	negative
3528	neutral
3529	neutral
3530	neutral
3531	neutral
3532	neutral
3533	neutral
3534	neutral
3535	neutral
3536	neutral
3537	neutral
3538	negative
3539	neutral
3540	neutral
3541	negative
3542	neutral
3543	neutral
3544	neutral
3545	neutral
3546	negative
3547	negative
3548	negative
3549	positive
3550	negative
3551	negative
3552	neutral
3553	negative
3554	negative
3555	positive
3556	neutral
3557	negative
3558	neutral
3559	neutral
3560	negative
3561	negative
3562	neutral
3563	negative
3564	negative
3565	negative
3566	negative
3567	negative
3568	negative
3569	neutral
3570	negative
3571	negative
3572	negative
3573	negative
3574	neutral
3575	negative
3576	neutral
3577	negative
3578	negative
3579	negative
3580	negative
3581	negative
3582	neutral
3583	neutral
3584	neutral
3585	negative
3586	negative
3587	negative
3588	negative
3589	negative
3590	negative
3591	negative
3592	negative
3593	negative
3594	neutral
3595	negative
3596	negative
3597	neutral
3598	negative
3599	negative
3600	neutral
3601	negative
3602	neutral
3603	neutral
3604	neutral
3605	negative
3606	neutral
3607	negative
3608	negative
3609	negative
3610	neutral
3611	neutral
3612	negative
3613	negative
3614	negative
3615	neutral
3616	neutral
3617	negative
3618	neutral
3619	negative
3620	neutral
3621	negative
3622	negative
3623	negative
3624	negative
3625	neutral
3626	negative
3627	neutral
3628	neutral
3629	neutral
3630	negative
3631	neutral
3632	negative
3633	negative
3634	negative
3635	negative
3636	negative
3637	negative
3638	negative
3639	negative
3640	negative
3641	negative
3642	negative
3643	neutral
3644	neutral
3645	neutral
3646	negative
3647	negative
3648	negative
3649	neutral
3650	negative
3651	negative
3652	negative
3653	neutral
3654	neutral
3655	negative
3656	negative
3657	positive
3658	negative
3659	negative
3660	negative
3661	negative
3662	negative
3663	negative
3664	negative
3665	neutral
3666	positive
3667	negative
3668	negative
3669	negative
3670	negative
3671	neutral
3672	negative
3673	negative
3674	negative
3675	negative
3676	negative
3677	negative
3678	negative
3679	negative
3680	neutral
3681	negative
3682	neutral
3683	negative
3684	negative
3685	negative
3686	negative
3687	negative
3688	neutral
3689	negative
3690	negative
3691	negative
3692	negative
3693	neutral
3694	negative
3695	negative
3696	negative
3697	negative
3698	neutral
3699	positive
3700	positive
3701	negative
3702	negative
3703	negative
3704	negative
3705	negative
3706	negative
3707	negative
3708	negative
3709	negative
3710	negative
3711	negative
3712	negative
3713	negative
3714	negative
3715	negative
3716	negative
3717	negative
3718	negative
3719	negative
3720	negative
3721	negative
3722	negative
3723	negative
3724	negative
3725	negative
3726	negative
3727	negative
3728	negative
3729	negative
3730	neutral
3731	negative
3732	neutral
3733	neutral
3734	negative
3735	negative
3736	negative
3737	negative
3738	negative
3739	negative
3740	neutral
3741	negative
3742	negative
3743	negative
3744	neutral
3745	negative
3746	negative
3747	negative
3748	neutral
3749	neutral
3750	negative
3751	neutral
3752	negative
3753	negative
3754	negative
3755	neutral
3756	positive
3757	positive
3758	negative
3759	neutral
3760	negative
3761	neutral
3762	negative
3763	positive
3764	negative
3765	negative
3766	negative
3767	neutral
3768	negative
3769	negative
3770	neutral
3771	negative
3772	negative
3773	negative
3774	negative
3775	negative
3776	negative
3777	neutral
3778	negative
3779	neutral
3780	negative
3781	neutral
3782	negative
3783	negative
3784	negative
3785	negative
3786	negative
3787	negative
3788	negative
3789	negative
3790	negative
3791	negative
3792	negative
3793	negative
3794	positive
3795	negative
3796	negative
3797	negative
3798	negative
3799	neutral
3800	negative
3801	negative
3802	neutral
3803	negative
3804	negative
3805	negative
3806	negative
3807	negative
3808	negative
3809	negative
3810	negative
3811	negative
3812	positive
3813	negative
3814	neutral
3815	negative
3816	negative
3817	negative
3818	neutral
3819	negative
3820	negative
3821	negative
3822	neutral
3823	negative
3824	negative
3825	negative
3826	neutral
3827	negative
3828	neutral
3829	negative
3830	negative
3831	negative
3832	negative
3833	negative
3834	neutral
3835	negative
3836	negative
3837	positive
3838	neutral
3839	negative
3840	negative
3841	negative
3842	negative
3843	neutral
3844	negative
3845	neutral
3846	neutral
3847	neutral
3848	neutral
3849	negative
3850	negative
3851	negative
3852	negative
3853	neutral
3854	negative
3855	negative
3856	negative
3857	neutral
3858	positive
3859	positive
3860	negative
3861	negative
3862	negative
3863	negative
3864	negative
3865	negative
3866	negative
3867	negative
3868	negative
3869	negative
3870	negative
3871	negative
3872	negative
3873	negative
3874	neutral
3875	neutral
3876	negative
3877	negative
3878	negative
3879	negative
3880	negative
3881	negative
3882	negative
3883	negative
3884	negative
3885	neutral
3886	negative
3887	negative
3888	negative
3889	neutral
3890	negative
3891	negative
3892	negative
3893	negative
3894	negative
3895	neutral
3896	neutral
3897	negative
3898	positive
3899	negative
3900	negative
3901	negative
3902	negative
3903	negative
3904	negative
3905	negative
3906	negative
3907	negative
3908	neutral
3909	negative
3910	negative
3911	neutral
3912	negative
3913	negative
3914	negative
3915	negative
3916	negative
3917	negative
3918	neutral
3919	negative
3920	negative
3921	negative
3922	negative
3923	negative
3924	neutral
3925	negative
3926	negative
3927	negative
3928	negative
3929	negative
3930	negative
3931	negative
3932	neutral
3933	neutral
3934	negative
3935	negative
3936	negative
3937	neutral
3938	negative
3939	negative
3940	neutral
3941	positive
3942	negative
3943	negative
3944	negative
3945	negative
3946	negative
3947	negative
3948	negative
3949	negative
3950	neutral
3951	neutral
3952	neutral
3953	negative
3954	negative
3955	negative
3956	negative
3957	negative
3958	negative
3959	neutral
3960	negative
3961	neutral
3962	negative
3963	negative
3964	positive
3965	negative
3966	negative
3967	negative
3968	neutral
3969	negative
3970	negative
3971	positive
3972	positive
3973	negative
3974	neutral
3975	neutral
3976	negative
3977	negative
3978	neutral
3979	negative
3980	neutral
3981	negative
3982	neutral
3983	negative
3984	negative
3985	negative
3986	negative
3987	negative
3988	negative
3989	negative
3990	negative
3991	negative
3992	negative
3993	neutral
3994	negative
3995	positive
3996	positive
3997	negative
3998	neutral
3999	negative
4000	negative
4001	negative
4002	negative
4003	negative
4004	negative
4005	negative
4006	negative
4007	negative
4008	negative
4009	negative
4010	negative
4011	negative
4012	negative
4013	negative
4014	negative
4015	negative
4016	neutral
4017	negative
4018	negative
4019	negative
4020	negative
4021	negative
4022	neutral
4023	negative
4024	negative
4025	negative
4026	negative
4027	neutral
4028	negative
4029	negative
4030	negative
4031	neutral
4032	negative
4033	negative
4034	negative
4035	negative
4036	negative
4037	negative
4038	neutral
4039	neutral
4040	positive
4041	negative
4042	neutral
4043	negative
4044	negative
4045	positive
4046	negative
4047	neutral
4048	negative
4049	negative
4050	negative
4051	negative
4052	negative
4053	negative
4054	negative
4055	neutral
4056	negative
4057	negative
4058	neutral
4059	negative
4060	neutral
4061	negative
4062	negative
4063	negative
4064	neutral
4065	negative
4066	negative
4067	negative
4068	negative
4069	negative
4070	negative
4071	negative
4072	neutral
4073	negative
4074	neutral
4075	negative
4076	neutral
4077	negative
4078	positive
4079	neutral
4080	negative
4081	negative
4082	positive
4083	neutral
4084	neutral
4085	negative
4086	negative
4087	negative
4088	negative
4089	negative
4090	neutral
4091	negative
4092	negative
4093	negative
4094	negative
4095	neutral
4096	negative
4097	neutral
4098	negative
4099	negative
4100	neutral
4101	negative
4102	negative
4103	negative
4104	negative
4105	negative
4106	negative
4107	neutral
4108	neutral
4109	negative
4110	negative
4111	neutral
4112	negative
4113	negative
4114	negative
4115	negative
4116	negative
4117	neutral
4118	neutral
4119	negative
4120	neutral
4121	negative
4122	negative
4123	negative
4124	neutral
4125	negative
4126	negative
4127	negative
4128	positive
4129	negative
4130	neutral
4131	negative
4132	negative
4133	negative
4134	negative
4135	negative
4136	negative
4137	negative
4138	negative
4139	negative
4140	neutral
4141	negative
4142	negative
4143	negative
4144	negative
4145	negative
4146	negative
4147	negative
4148	negative
4149	positive
4150	neutral
4151	neutral
4152	neutral
4153	neutral
4154	negative
4155	neutral
4156	neutral
4157	neutral
4158	negative
4159	negative
4160	neutral
4161	negative
4162	negative
4163	negative
4164	negative
4165	neutral
4166	negative
4167	neutral
4168	negative
4169	neutral
4170	negative
4171	neutral
4172	negative
4173	neutral
4174	negative
4175	negative
4176	negative
4177	negative
4178	neutral
4179	negative
4180	negative
4181	neutral
4182	negative
4183	negative
4184	neutral
4185	negative
4186	negative
4187	neutral
4188	negative
4189	neutral
4190	negative
4191	negative
4192	neutral
4193	neutral
4194	negative
4195	negative
4196	negative
4197	negative
4198	negative
4199	negative
4200	negative
4201	negative
4202	negative
4203	neutral
4204	positive
4205	negative
4206	negative
4207	negative
4208	negative
4209	negative
4210	negative
4211	negative
4212	neutral
4213	neutral
4214	negative
4215	negative
4216	negative
4217	negative
4218	negative
4219	neutral
4220	negative
4221	negative
4222	negative
4223	positive
4224	neutral
4225	neutral
4226	negative
4227	neutral
4228	negative
4229	neutral
4230	negative
4231	neutral
4232	negative
4233	negative
4234	neutral
4235	negative
4236	neutral
4237	neutral
4238	negative
4239	neutral
4240	neutral
4241	negative
4242	negative
4243	negative
4244	neutral
4245	negative
4246	negative
4247	neutral
4248	negative
4249	negative
4250	negative
4251	negative
4252	negative
4253	neutral
4254	negative
4255	positive
4256	negative
4257	negative
4258	negative
4259	negative
4260	negative
4261	negative
4262	negative
4263	negative
4264	negative
4265	negative
4266	negative
4267	neutral
4268	neutral
4269	negative
4270	negative
4271	negative
4272	neutral
4273	neutral
4274	negative
4275	neutral
4276	negative
4277	negative
4278	negative
4279	negative
4280	negative
4281	negative
4282	negative
4283	negative
4284	positive
4285	negative
4286	negative
4287	neutral
4288	negative
4289	negative
4290	negative
4291	negative
4292	negative
4293	neutral
4294	negative
4295	negative
4296	negative
4297	neutral
4298	negative
4299	negative
4300	negative
4301	negative
4302	negative
4303	negative
4304	negative
4305	negative
4306	negative
4307	negative
4308	positive
4309	negative
4310	negative
4311	neutral
4312	negative
4313	negative
4314	neutral
4315	neutral
4316	negative
4317	negative
4318	neutral
4319	neutral
4320	negative
4321	negative
4322	positive
4323	neutral
4324	negative
4325	negative
4326	negative
4327	neutral
4328	negative
4329	positive
4330	neutral
4331	negative
4332	negative
4333	negative
4334	negative
4335	negative
4336	negative
4337	negative
4338	negative
4339	negative
4340	neutral
4341	negative
4342	neutral
4343	negative
4344	neutral
4345	neutral
4346	negative
4347	negative
4348	negative
4349	negative
4350	negative
4351	positive
4352	negative
4353	neutral
4354	negative
4355	negative
4356	negative
4357	negative
4358	negative
4359	negative
4360	negative
4361	negative
4362	neutral
4363	neutral
4364	negative
4365	positive
4366	negative
4367	negative
4368	neutral
4369	neutral
4370	neutral
4371	negative
4372	negative
4373	neutral
4374	negative
4375	negative
4376	negative
4377	negative
4378	negative
4379	negative
4380	negative
4381	negative
4382	negative
4383	negative
4384	negative
4385	negative
4386	negative
4387	negative
4388	negative
4389	negative
4390	negative
4391	negative
4392	negative
4393	neutral
4394	negative
4395	negative
4396	neutral
4397	negative
4398	negative
4399	negative
4400	negative
4401	negative
4402	neutral
4403	negative
4404	negative
4405	neutral
4406	neutral
4407	neutral
4408	negative
4409	negative
4410	negative
4411	negative
4412	positive
4413	negative
4414	negative
4415	neutral
4416	negative
4417	negative
4418	negative
4419	negative
4420	negative
4421	neutral
4422	negative
4423	neutral
4424	negative
4425	negative
4426	positive
4427	negative
4428	negative
4429	neutral
4430	negative
4431	negative
4432	neutral
4433	neutral
4434	positive
4435	negative
4436	negative
4437	neutral
4438	negative
4439	negative
4440	negative
4441	negative
4442	neutral
4443	negative
4444	neutral
4445	negative
4446	neutral
4447	negative
4448	negative
4449	positive
4450	negative
4451	negative
4452	negative
4453	negative
4454	positive
4455	neutral
4456	neutral
4457	negative
4458	neutral
4459	negative
4460	negative
4461	negative
4462	negative
4463	negative
4464	neutral
4465	negative
4466	negative
4467	negative
4468	neutral
4469	negative
4470	positive
4471	negative
4472	neutral
4473	positive
4474	negative
4475	negative
4476	negative
4477	negative
4478	negative
4479	negative
4480	negative
4481	negative
4482	neutral
4483	negative
4484	negative
4485	negative
4486	negative
4487	neutral
4488	positive
4489	neutral
4490	negative
4491	negative
4492	neutral
4493	negative
4494	negative
4495	neutral
4496	negative
4497	negative
4498	negative
4499	negative
4500	negative
4501	negative
4502	neutral
4503	negative
4504	negative
4505	neutral
4506	negative
4507	negative
4508	negative
4509	negative
4510	negative
4511	positive
4512	negative
4513	positive
4514	negative
4515	negative
4516	negative
4517	positive
4518	negative
4519	negative
4520	negative
4521	negative
4522	negative
4523	negative
4524	negative
4525	negative
